scan_date,ticker,company,strategy,strategies_count,price_at_scan,score,wr,avg,adx,rsi,vol_ratio,price_d5,ret_d5,r_multiple_d5,spy_ret_d5,excess_ret_d5,hit_stop_loss_d5,price_d10,ret_d10,r_multiple_d10,spy_ret_d10,excess_ret_d10,hit_stop_loss_d10,max_drawdown_d10
2026-06-23,EMR,,nr7,1,150.21,3,,,17.0,64.1,1.04,142.82,-4.92,,1.01,-5.93,1,141.56,-5.76,-1.92,2.41,-8.17,1,-8.61
2026-06-23,INTC,,nr7,2,140.94,3,,,29.9,67.6,0.96,131.72,-6.54,,1.01,-7.55,1,122.2,-13.3,-4.43,2.41,-15.71,1,-16.54
2026-06-23,MTB,,nr7,1,227.73,3,,,25.4,68.3,0.97,239.2,5.04,,1.01,4.03,0,239.92,5.35,1.78,2.41,2.94,0,-0.36
2026-06-23,MRVL,,nr7,1,307.86,3,,,41.1,63.2,0.68,277.75,-9.78,,1.01,-10.79,1,249.27,-19.03,-6.34,2.41,-21.44,1,-22.95
2026-06-23,MU,,nr7,1,1211.38,3,,,28.3,59.9,0.96,1145.28,-5.46,,1.01,-6.47,1,984.75,-18.71,-6.24,2.41,-21.12,1,-21.57
2026-06-23,ROK,,nr7,3,478.08,3,,,16.7,59.6,1.36,482.33,0.89,,1.01,-0.12,0,482.87,1.0,0.33,2.41,-1.41,1,-4.68
2026-06-23,BATS.L,,nr7,2,4511.0,3,,,27.4,55.8,0.04,4689.3242,3.95,,,,0,4635.0,2.75,,,,0,-0.89
2026-06-23,CPG.L,,nr7,1,32.19,3,,,22.0,50.9,0.02,32.61,1.3,,,,0,32.99,2.49,,,,1,-3.73
2026-06-23,CON.DE,,nr7,2,71.98,3,,,22.1,54.4,0.07,71.7,-0.39,,,,0,75.14,4.39,,,,0,-1.89
2026-06-23,ZAL.DE,,nr7,1,24.95,3,,,44.6,61.9,0.04,25.26,1.24,,,,0,26.67,6.89,,,,1,-4.73
2026-06-23,AC.PA,,nr7,3,48.63,3,,,24.6,69.0,0.06,50.26,3.35,,,,0,50.46,3.76,,,,0,-1.15
2026-06-23,CPAY,,nr7,2,347.17,2,,,11.7,39.3,1.04,335.34,-3.41,,1.01,-4.42,1,356.55,2.7,0.9,2.41,0.29,1,-7.48
2026-06-23,KEYS,,nr7,2,373.34,2,,,14.8,69.2,0.92,340.13,-8.9,,1.01,-9.91,1,319.73,-14.36,-4.79,2.41,-16.77,1,-16.61
2026-06-23,PH,,nr7,1,962.14,2,,,27.5,84.9,0.79,963.79,0.17,,1.01,-0.84,0,971.36,0.96,0.32,2.41,-1.45,1,-3.32
2026-06-23,ABDN.L,,nr7,2,234.4,2,,,23.9,44.1,0.06,237.6,1.37,,,,0,257.6,9.9,,,,0,-1.37
2026-06-23,HSBA.L,,nr7,1,1434.6,2,,,14.0,56.7,0.08,1423.8,-0.75,,,,0,1448.8,0.99,,,,0,-1.88
2026-06-23,ITRK.L,,nr7,1,5800.0,2,,,36.9,83.6,0.03,5805.0,0.09,,,,0,5810.9854,0.19,,,,0,-0.17
2026-06-23,MNG.L,,nr7,1,330.3,2,,,22.0,76.8,0.04,336.2,1.79,,,,0,343.0,3.84,,,,0,-0.45
2026-06-23,NXT.L,,nr7,2,14325.0,2,,,23.2,71.9,0.02,14565.0,1.68,,,,0,14575.0,1.75,,,,1,-18.37
2026-06-23,PSON.L,,nr7,2,1129.0,2,,,14.0,56.3,0.02,1185.5,5.0,,,,0,1242.0,10.01,,,,0,-0.66
2026-06-23,ADS.DE,,nr7,1,174.6,2,,,28.3,72.8,0.07,180.2,3.21,,,,0,182.25,4.38,,,,0,-2.21
2026-06-23,MRK.DE,,nr7,2,132.85,2,,,25.0,48.2,0.05,146.45,10.24,,,,0,145.95,9.86,,,,0,-0.26
2026-06-23,ACA.PA,,nr7,3,17.66,2,,,22.5,82.3,0.07,17.385,-1.56,,,,0,17.79,0.74,,,,0,-1.78
2026-06-23,AXP,,nr7,2,338.07,1,,,18.3,67.6,0.99,340.88,0.83,,1.01,-0.18,0,356.03,5.31,1.77,2.41,2.9,0,-1.49
2026-06-23,HON,,nr7,1,228.11,1,,,18.0,43.4,0.75,227.8,-0.14,,1.01,-1.15,0,231.18,1.35,0.45,2.41,-1.06,1,-3.85
2026-06-23,RR.L,,nr7,1,1392.6,1,,,18.5,75.8,0.03,1413.8,1.52,,,,0,1485.8,6.69,,,,0,-1.09
2026-06-23,AIR.PA,,nr7,2,188.42,0,,,16.2,77.8,0.05,191.3,1.53,,,,0,205.25,8.93,,,,0,-0.49
2026-06-23,PWR,,bb_squeeze,1,740.14,4,,,15.9,61.3,1.09,714.45,-3.47,,1.01,-4.48,1,674.04,-8.93,-2.98,2.41,-11.34,1,-12.16
2026-06-23,GLW,,bb_squeeze,1,209.83,3,,,14.9,61.6,1.43,255.69,21.86,,1.01,20.85,0,194.8,-7.16,-2.39,2.41,-9.57,1,-11.07
2026-06-23,VRTX,,bb_squeeze,1,466.79,3,,,14.1,64.5,1.43,499.65,7.04,,1.01,6.03,0,529.59,13.45,4.48,2.41,11.04,0,-0.65
2026-06-23,HPE,,high_tight_flag,1,48.4,4,,,49.9,52.8,0.53,44.41,-8.24,,1.01,-9.25,1,43.15,-10.85,-3.62,2.41,-13.26,1,-15.88
2026-06-23,SMCI,,signal_velocity,1,35.46,11,,,28.7,37.1,1.7,28.15,-20.61,,1.01,-21.62,1,27.19,-23.32,-7.77,2.41,-25.73,1,-24.7
2026-06-23,CSCO,,signal_velocity,1,121.53,8,,,33.9,50.3,0.79,117.7,-3.15,,1.01,-4.16,1,113.98,-6.21,-2.07,2.41,-8.62,1,-8.27
2026-06-23,GRMN,,signal_velocity,1,236.34,8,,,11.4,50.6,1.3,233.76,-1.09,,1.01,-2.1,0,245.22,3.76,1.25,2.41,1.35,1,-3.31
2026-06-23,CTSH,,stage4_short,1,41.83,5,,,22.2,6.9,7.87,38.74,-7.39,,1.01,-8.4,1,41.37,-1.1,-0.37,2.41,-3.51,1,-11.36
2026-06-23,ADSK,,stage4_short,1,187.72,5,,,24.4,10.2,1.38,195.24,4.01,,1.01,3.0,0,207.54,10.56,3.52,2.41,8.15,0,-0.26
2026-06-23,IT,,stage4_short,1,125.73,5,,,21.1,0.2,2.0,132.79,5.62,,1.01,4.61,0,135.11,7.46,2.49,2.41,5.05,0,-0.03
2026-06-23,FISV,,stage4_short,1,47.18,5,,,24.3,23.1,2.74,48.83,3.5,,1.01,2.49,0,51.78,9.75,3.25,2.41,7.34,0,-0.02
2026-06-23,FIS,,stage4_short,1,37.72,5,,,29.8,23.7,2.51,38.69,2.57,,1.01,1.56,0,41.27,9.41,3.14,2.41,7.0,0,-0.16
2026-06-23,PTC,,stage4_short,1,115.0,5,,,26.6,13.7,1.73,113.89,-0.97,,1.01,-1.98,0,124.98,8.68,2.89,2.41,6.27,1,-3.33
2026-06-23,BMW.DE,,stage4_short,1,60.28,5,,,36.6,18.1,1.53,58.24,-3.38,,,,1,60.84,0.93,,,,1,-5.41
2026-06-23,SAP.DE,,stage4_short,1,133.4,5,,,21.3,26.8,4.54,136.58,2.38,,,,0,139.5,4.57,,,,0,-1.86
2026-06-23,GDDY,,stage4_short,1,74.99,4,,,21.1,20.6,0.65,85.24,13.67,,1.01,12.66,0,85.61,14.16,4.72,2.41,11.75,0,0.7
2026-06-23,CHTR,,stage4_short,1,125.54,4,,,29.3,33.2,2.79,146.17,16.43,,1.01,15.42,0,135.44,7.89,2.63,2.41,5.48,0,-0.59
2026-06-23,JKHY,,stage4_short,1,123.42,4,,,30.5,23.8,0.55,136.73,10.78,,1.01,9.77,0,146.38,18.6,6.2,2.41,16.19,0,0.74
2026-06-23,EXPN.L,,stage4_short,1,2484.0,4,,,28.5,46.2,1.86,2540.0,2.25,,,,0,2612.0,5.15,,,,0,-1.97
2026-06-23,AJG,,stage4_short,1,209.08,2,,,23.7,54.3,0.88,227.12,8.63,,1.01,7.62,0,249.77,19.46,6.49,2.41,17.05,0,1.39
2026-06-23,ALL,,cup_handle,2,222.56,6,,,20.4,68.7,1.64,241.38,8.46,,1.01,7.45,0,248.37,11.6,3.87,2.41,9.19,0,0.94
2026-06-23,CARR,,cup_handle,3,71.85,6,,,22.3,67.4,0.73,73.43,2.2,,1.01,1.19,0,70.1,-2.44,-0.81,2.41,-4.85,1,-3.47
2026-06-23,ANET,,cup_handle,2,174.56,5,,,15.5,53.1,1.1,164.1,-5.99,,1.01,-7.0,1,173.28,-0.73,-0.24,2.41,-3.14,1,-11.35
2026-06-23,DAL,,cup_handle,1,85.92,5,,,30.8,58.7,0.95,93.17,8.44,,1.01,7.43,0,91.68,6.7,2.23,2.41,4.29,0,-1.94
2026-06-23,NTRS,,cup_handle,1,175.56,5,,,19.0,61.5,1.07,174.91,-0.37,,1.01,-1.38,0,181.14,3.18,1.06,2.41,0.77,0,-1.89
2026-06-23,ROK,,cup_handle,3,478.08,5,,,16.7,59.6,1.36,482.33,0.89,,1.01,-0.12,0,482.87,1.0,0.33,2.41,-1.41,1,-4.68
2026-06-23,USB,,cup_handle,1,58.68,5,,,21.7,69.7,0.92,61.28,4.43,,1.01,3.42,0,62.83,7.07,2.36,2.41,4.66,0,-1.02
2026-06-23,UAL,,cup_handle,3,118.68,5,,,29.7,58.0,1.18,135.19,13.91,,1.01,12.9,0,132.5,11.64,3.88,2.41,9.23,0,-1.61
